"census_tract","med_inc_estimate","med_age_estimate","perc_poverty_estimate","perc_owners","perc_ethnic","counts","residuals"
36081007900,109598,34.4,18.6,35.0207468879668,98.6153846153846,2,-1.46313277997845
36081008100,116875,36.2,3.2,19.1449814126394,93.5309973045822,1,-2.43097733917323
36081008300,89500,37.5,13.5,10.4212860310421,93.027360988526,2,-1.67263180644106
36081008500,103625,33.1,18.4,11.7206982543641,97.7935382190701,8,4.11402894581606
36081008600,66875,39.9,11.7,60.3537981269511,100,4,1.22981475871185
36081008800,113891,38.3,9.5,58.3972719522592,90.6681391496411,3,0.213352598801541
36081009100,94881,37.9,9.6,45.7700650759219,95.8077709611452,1,-2.03178141540684
36081009400,89792,33.2,17.1,47.0119521912351,86.0502577319588,2,-1.23164327676944
36081009600,105156,44.7,11.6,81.3609467455621,83.0442583732057,1,-1.19010436014469
36081009700,117500,35.8,7.9,30.4213135068154,99.4447126991791,5,1.65245584033542
36081009800,78875,39.5,12.7,39.8809523809524,88.2026920031671,4,0.91292570801245
36081010000,112390,50.6,10.9,74.8639825897715,97.2403100775194,2,-0.149892947709596
36081010100,105063,36.4,3.9,34.5654345654346,92.5408855205425,2,-1.17468262269753
36081010200,99265,41.1,12.7,65.1461988304093,88.8888888888889,2,-0.618350088165499
36081010300,76118,35.6,13.3,24.6712256706996,97.1196283391405,3,-0.51457974679764
36081010400,81552,43.8,11.1,65.2610441767068,68.5534591194969,1,-1.41931288657818
36081010500,61589,38.5,19,12.8205128205128,89.3388585420983,1,-2.6604093162422
36081010600,112083,44.7,11.9,68.9030883919063,92.3856398378691,2,-0.439347250137656
36081010800,88224,35.8,12.6,60.9937888198758,93.3312061263561,1,-1.88130452818672
36081011000,81563,42.8,15.8,47.1698113207547,90.4322949777495,1,-1.90844759711038
36081011100,97465,36.5,9.3,29.7233201581028,100,3,-0.357429556213455
36081011200,64741,41,16.6,51.5042117930205,97.065820777161,1,-1.93559999083328
36081011300,94300,35.1,10.4,22.0394736842105,95.7456336766682,5,1.47109639192423
36081011400,107670,29.7,10.5,44.3609022556391,97.1056439942113,1,-2.34701654615719
36081011500,106458,34,9.8,18.8090737240076,92.005023022185,8,4.40478088600764
36081011600,66250,43.3,15.6,51.0500807754443,96.5061378659112,3,0.149944530539611
36081011700,114797,32.4,11.5,20.1350521792511,97.2856418061897,5,1.32768212074885
36081011800,81628,34.7,11.5,43.6651583710407,94.3029016277424,1,-2.19363041244543
36081011900,76889,35.3,9.2,16.5697674418605,98.7349778621126,3,-0.608552132125502
36081012000,93763,36.9,11.1,45.6934306569343,78.5102420856611,1,-2.01520309207823
36081012100,97500,35.6,11,47.945205479452,97.3584905660377,3,-0.0985205291884769
36081012200,89063,40.4,13.4,58.1673306772908,92.7725118483412,5,2.21687747710867
36081012301,115735,38,4.5,42.258064516129,92.3398776955262,1,-2.00139121721651
36081012400,84219,35.7,7.9,41.8041804180418,73.5320961362945,2,-1.05455428198288
36081012500,94250,37.8,3.7,12.3711340206186,94.1893830703013,1,-2.49928518627884
36081012601,75135,31.7,8.1,53.6175710594315,95.9062281315605,2,-1.08871479832137
36081012602,78537,42.6,11.2,46.3768115942029,97.5102040816326,3,0.106044750117544
36081012800,96755,36.8,6.4,53.2085561497326,92.7139552814187,3,0.111821362782701
36081013000,71719,48,4.6,45.33527696793,86.8727825646224,1,-1.59489617176121
36081013200,76250,39.2,14.4,35.2852852852853,92.9189189189189,1,-2.21637552217977
36081013400,79722,50.3,11,37.3935264054514,86.7447821310875,1,-1.73767678058858
36081013600,79968,37.2,4.5,34.2222222222222,92.9815828770533,2,-1.16378412853342
36081013700,113708,33.7,3.5,25.5621301775148,100,4,0.560563859345905
36081013800,100833,40.2,9.6,51.0518934081346,90.3698188136014,2,-0.844855582525099
36081014000,109042,33.9,6.9,42.4521072796935,97.6920988324735,2,-1.1907724340152
36081014100,98281,36.6,6.2,24.5967741935484,95.8837772397094,2,-1.37879094021452
36081014201,58152,33.1,14.6,47.522816166884,93.6464667645209,3,-0.223511070898188
36081014202,63986,47.7,21.9,40.6779661016949,86.0033726812816,2,-0.918268459404516
36081014300,84543,34.3,12,15.8452900810979,97.3377281947262,6,2.31303472443419
36081014400,64464,46,9.4,35.234215885947,91.8590522478736,2,-0.916228755340463
36081014500,78750,36.7,10.3,16.566265060241,97.2340425531915,2,-1.57082516619283
36081014700,76875,36.4,5.8,15.0506512301013,94.1057595149882,7,3.46950106197426
36081014900,64635,33.2,12.2,3.34378265412748,99.5982142857143,4,0.0571966832491304
36081015100,78468,35.3,8.4,23.1920199501247,97.8099480326652,2,-1.48401329813153
36081015200,80787,35.6,8.6,55.7122708039492,85.3438556933484,2,-0.88664800884145
36081015300,76979,33,15.8,13.5849056603774,97.936419408812,3,-0.823003761992444
36081015400,89940,36.8,10.6,52.6,82.6577732170344,2,-0.91459416613117
36081015500,103971,33.2,3.4,16.3072776280323,96.8117408906883,7,3.40536598463262
36081015600,78750,45.8,12.9,69.5026178010471,83.8098641887062,3,0.629195654521183
36081015700,68277,36.6,10.4,3.85144429160935,96.1222967934377,1,-2.78133930143232
36081015801,92194,37.8,8.3,60.5166051660517,85.6261249678581,3,0.269362511637055
36081015802,103800,41.3,5.6,56.7357512953368,82.9443447037702,6,3.37236931837692
36081015900,85718,37.1,10.2,9.20475892298059,94.9386503067485,5,1.33166627806222
36081016100,95096,34.3,5.4,24.7191011235955,96.6039279869067,2,-1.44553482384814
36081016300,40313,45,18.4,6.15384615384615,76.9728951786999,2,-1.49367990058416
36081016600,66715,43.2,7.9,68.2884448305821,88.6600436152169,4,1.57134264681774
36081016800,111771,45.5,16,67.4082313681869,76.2207454492921,1,-1.42685905015617
36081016900,74916,40.2,8.9,41.4652567975831,97.8145087235996,7,3.97518608261579
36081017200,79643,40.3,11.4,70.6713780918728,51.8611670020121,1,-1.38135720636852
36081017400,102663,41.6,6.3,73.986013986014,68.5192382432958,1,-1.28173999110028
36081017901,66379,36.6,31.4,8.14977973568282,97.1377459749553,2,-2.00563906452324
36081018000,84643,41.3,11.8,72.2527472527473,55.4393305439331,1,-1.34222314906484
36081018101,81441,38.5,11.6,8.07627593942793,99.2546583850932,5,1.32238145694463
36081018102,83995,40.6,6.6,17.5298804780877,96.6610073571024,2,-1.37085364648902
36081018200,81977,39.2,12.9,77.5510204081633,32.8920570264766,2,-0.246037237250468
36081018300,84761,37.6,16.6,12.9606099110546,96.4555052790347,7,3.31546393784762
36081018501,80728,41,9.8,44.9050086355786,98.8723872387239,2,-0.958042524542729
36081018502,111875,40.3,8.1,17.0792079207921,97.1410006497726,1,-2.41113712781133
36081018900,81106,39.4,7.9,35.956917978459,93.7913646391428,3,-0.112077803920433
36081019000,80282,38.5,10.8,74.4810744810745,39.1563867886988,2,-0.317212462930361
36081019200,91681,40.8,4.1,79.902755267423,39.8740310077519,1,-1.06071016707124
36081019400,85571,40.2,9.4,80.868544600939,53.0912659470069,1,-1.19333750396614
36081019600,89808,30.7,18,44.6782178217822,35.4857475276323,5,1.84437180581036
36081019800,75625,39.6,6,40.6570841889117,52.3122335191866,4,1.17154541512599
36081019901,53958,46.6,23.3,37.1900826446281,62.6898047722343,3,0.0649659619091742
36081020400,61433,35.6,16.8,26.0810810810811,74.6829908176651,1,-2.44630659222014
36081020500,64583,38.7,9.5,45.945945945946,96.8218773096822,1,-2.00497463934108
36081020600,75114,40.8,10.8,47.6190476190476,84.8280512474714,2,-0.875166998326993
36081020800,70417,33.1,6.7,28.6150712830957,72.1400113830393,4,0.662732334011422
36081021200,60250,35.8,27.7,21.2250712250712,89.3183415319747,7,3.26789351632277
36081021400,64643,34.8,19.1,33.8873499538319,76.1920584814753,6,2.61796419986807
36081021601,99630,40.4,4.6,57.1724137931035,88.535477105907,5,2.34009251789135
36081021602,69178,36.7,22.2,40.8928571428571,97.463768115942,1,-2.33421644483674
36081022002,103207,36.1,11.4,47.9267837131117,81.5259921743991,3,-0.0217019735089717
36081023000,108646,41,6.9,68.2656826568266,94.973544973545,1,-1.51499009505409
36081023200,82600,42.2,8.7,36.8843683083512,86.7513961101483,1,-1.98492263510135
36081023502,72000,37.3,20.1,3.62190812720848,98.7504462691896,2,-1.90720238046005
36081023600,68750,37.6,14.6,23.8302502720348,85.350112939658,4,0.5693461466233
36081023800,68024,35.9,16.5,10.1394169835234,91.5591596019167,6,2.23375120918857
36081024000,63667,34.8,15.7,3.54713313896987,83.684794672586,3,-0.868204724916822
36081024300,64162,42.6,6.6,65.3024101864484,98.5161632220456,5,2.47884038410781
36081024500,61439,48.1,6.2,35.3189493433396,99.3994615862497,2,-0.831689752590902
36081024700,59811,37.5,16,23.7020316027088,95.8333333333333,1,-2.49920607116127
36081024900,70676,40.4,12.2,22.0696419813634,97.9878511769172,3,-0.385590622288376
36081025100,96032,43.7,7.9,46.1658841940532,99.3496748374187,4,1.17741070649885
36081025301,65667,40.4,14.4,13.4426229508197,96.9745958429561,6,2.4453554581443
36081025302,77188,35.7,13,17.9968701095462,99.7339639373337,1,-2.62842354007759
36081025401,92121,32,6.7,50.5827505827506,46.5478841870824,2,-0.903863094326941
36081025402,40068,35.4,23,18.5673892554194,57.2925328455014,4,0.409143682451552
36081025500,92426,40,10.8,26.6540642722117,100,1,-2.31205977987687
36081025800,91471,35.6,15.9,72.4014336917563,34.803337306317,4,1.49887442847623
36081025900,71750,41.2,6.1,25,100,5,1.76584258810509
36081026000,68892,29.8,6.1,27.0430906389302,31.2937062937063,2,-1.29506841547552
36081026100,63750,38.6,7.7,13.8351555929352,98.6046511627907,7,3.47781535793264
36081026200,77200,39.9,17.7,67.1171171171171,39.374185136897,2,-0.488881434041761
36081026300,82481,37.1,1.9,18.9140271493213,99.0399385560676,4,0.590352343999499
36081026400,72083,40.5,14,58.179581795818,40.8187134502924,2,-0.571448881695505
36081026501,51359,38.9,17.3,8.68778280542986,99.6806132226126,5,1.26505324408341
36081026600,26875,53.3,28.4,27.116212338594,28.3362727807172,4,1.19455687539575
36081026700,50316,41.9,15.6,14.6566164154104,99.3635342568326,7,3.48897993346113
36081026901,61488,36.6,11.8,15.3545868575146,99.822309970385,11,7.37419762010953
36081026902,55298,38.7,17.5,30.6889352818372,99.2137240886347,3,-0.378361791771597
36081027000,111139,30.6,2.9,73.7373737373737,52.116850127011,1,-1.53797035052791
36081027101,58906,35.4,8.6,35.3692393114936,99.38884644767,3,-0.288502198889062
36081027102,71031,40.5,12.6,3.48717948717949,98.2918149466192,2,-1.6965828214307
36081027200,83816,38.9,10.6,66.6083916083916,48.2982982982983,4,1.53055627271843
36081027301,63110,33.5,27.5,17.5824175824176,100,5,1.08902146504075
36081027302,52404,40.8,17.9,24.0352064996615,85.2391799544419,2,-1.36562261699317
36081027500,54986,39.6,23.3,43.7953091684435,95.8712386284115,3,-0.19789027402658
36081027600,95893,35.1,11.4,52.7710843373494,50.1587301587302,1,-1.84426987947244
36081027701,61257,39.5,11.8,26.0942760942761,99.4213281895839,4,0.650511368534925
36081027702,75702,43.9,5.8,51.8012422360248,96.5861344537815,1,-1.68201257613129
36081027900,81165,41.5,7.4,25.5871446229913,97.3765830964073,1,-2.221512530218
36081028200,66071,31.3,7.4,57.4013157894737,11.3012156686177,2,-0.677277937594086
36081028300,76747,43,12.9,30.7832422586521,94.6805702217529,4,0.849569444113221
36081028400,103664,41.1,3.1,61.8852459016393,8.93446487505893,3,0.793910465713221
36081028500,101250,43.9,8.4,51.4945652173913,96.4230471771075,1,-1.72246193721899
36081028700,74543,44.2,22.7,33.3442838370565,97.6861894432393,4,0.783637313776776
36081028801,94821,31.4,3.9,55.8490566037736,14.3879472693032,2,-0.663950631825775
36081028900,75547,38,9.9,26.7137096774194,99.5689655172414,10,6.63636715099443
36081029100,63740,45.1,13.3,35.6079404466501,98.4650555192684,1,-2.02172246049245
36081029300,70452,37.1,4.1,29.3963254593176,99.7536945812808,2,-1.26965679212147
36081029400,100044,39.8,7.8,49.9175597691674,26.4495032071438,9,6.41426923556312
36081029500,84972,39.1,7.8,62.6133333333333,97.367125984252,2,-0.694477157001507
36081029700,98125,34.8,8.3,44.3228454172367,99.7865983781477,2,-1.15787697099317
36081030600,93537,35.5,8.7,67.4733096085409,26.5060240963855,4,1.54838610715974
36081030903,80385,45.1,4.7,59.047619047619,93.6282151208106,6,3.50558591550208
36081030904,55406,46.4,12.5,40.349175557711,99.3482983345402,1,-1.89240275154601
36081030906,79075,45.4,12.8,28.143213988343,97.3478503629257,3,-0.123642843735066
36081031700,71822,39,11.6,55.0091074681239,88.6959734022904,2,-0.8402293086301
36081032000,93692,35.7,25.8,55.7959814528594,25.7267441860465,5,2.12794650801715
36081032700,60398,34.1,12.3,39.2491467576792,98.6750978620897,2,-1.31607053322885
36081032800,92500,35,6.7,66.9789227166276,14.0877598152425,1,-1.39703415084324
36081032900,55529,36.1,14.1,63.6726546906188,83.1107153458,3,0.194833683955604
36081033000,96357,37.8,9.2,71.0227272727273,14.1589180050719,6,3.7284937283137
36081033403,51520,47.6,14.8,11.0470275066548,5.22319374137138,1,-1.97697293391023
36081033405,77161,48.5,4.1,46.926354230067,16.6765402843602,1,-1.25247249643763
36081034700,71464,40.1,19.9,41.3525498891353,88.9880952380952,3,-0.145782969213127
36081035100,73536,41.2,15.4,71.4603409933284,90.4657534246575,1,-1.554525441811
36081035700,84242,48.4,12.5,58.8421052631579,68.7697160883281,1,-1.3921314534014
36081035800,89570,40.3,6,56.8129330254042,10.3834246249107,4,1.63698413808696
36081036100,71433,43.7,5.4,44.6244477172312,82.7351203998183,3,0.255787752926404
36081036300,74148,36.1,11.9,36.8248772504092,75.2042287361845,2,-1.18602302173827
36081036500,67625,35.2,17.5,47.556142668428,83.419881305638,1,-2.1503895416985
36081036600,76181,39.7,7,63.2713026444662,16.5022116366111,5,2.68445402811385
36081036700,54750,39.3,17.5,39.5833333333333,65.6574785359241,1,-2.07131617192502
36081036800,85455,40.1,7.1,67.0572916666667,14.6370023419204,3,0.766859641083817
36081037300,78413,28.3,13.2,37.6130198915009,92.0173023987416,1,-2.52171368750271
36081037501,56458,29.7,31,15.6739811912226,91.7613636363636,3,-1.08375966982193
36081037502,68725,32.2,13,24.7787610619469,84.985315712188,2,-1.57170752916742
36081037600,112708,38.9,7.5,74.8768472906404,10.5355435129104,2,-0.132295516495265
36081037700,88286,29.3,10.7,19.159456118665,93.8413611310808,3,-0.766615885088005
36081037900,77904,32.5,20.3,20.0389105058366,97.6150627615063,5,1.20603281116316
36081038100,75521,34.7,14.7,36.8451025056948,87.656228057857,3,-0.323177834175145
36081038400,97946,46.5,9.3,79.5336787564767,9.76762504923198,2,0.176986250125285
36081039400,99950,37.9,20.7,57.9631635969664,20.7331730769231,1,-1.67114451027284
36081039800,123864,40.5,7.7,74.4,10.0779844031194,3,0.912414871937716
36081039901,111563,32.3,3.8,27.3603082851638,99.4503337259521,4,0.541666657056101
36081039902,57784,32.8,28.8,8.27586206896552,86.5024102838779,1,-3.05017854541043
36081040101,58512,39,11.6,36.4229765013055,99.6143057503506,2,-1.1932987358582
36081040102,71283,32.5,22,13.6552872606162,97.8137651821862,5,1.07598896541626
36081040200,131761,42.5,8.6,90.5697445972495,26.1714285714286,3,1.1673153912383
36081040301,34457,35.4,15.6,15.3763440860215,96.7629324024119,2,-1.70549174149151
36081040302,75385,31.4,15.4,29.9435028248588,99.7589780670041,2,-1.60780077347309
36081040400,85063,45.3,9.5,65.1066758430833,25.9439169794657,2,-0.172034419079152
36081040501,95159,35.8,6,4.76190476190476,87.9432624113475,4,0.302082684724719
36081040502,88893,40.7,8.4,16.9459962756052,92.8447528187337,6,2.61376448878934
36081040701,79558,30.9,17,3.69088811995386,100,6,1.91784507546502
36081040702,93182,35.7,18.1,25.5020080321285,98.2262151577978,2,-1.56866011394883
36081040901,98750,38.4,8.5,36.3420427553444,100,2,-1.17330877631173
36081040902,70104,32.5,12,16.3218390804598,98.4326896165687,1,-2.74379309289175
36081041100,64568,36.8,19.5,44.7119518486672,98.7012987012987,3,-0.235387983212295
36081041300,71932,34.8,28.2,20.5053449951409,98.8478260869565,4,0.17592978342097
36081041500,65112,36.6,18.4,29.5504789977892,92.5442684063374,4,0.547926192357028
36081042400,77445,46.7,6.3,76.5714285714286,15.8098183223811,1,-0.848924955521537
36081042700,52007,36.6,23.1,21.9367588932806,89.8589065255732,2,-1.63205929240735
36081043701,74205,39.6,16.2,27.144535840188,91.398478642481,1,-2.35635523404157
36081043702,61649,35.5,10.5,50.9425287356322,94.8411214953271,2,-1.03483845286784
36081043900,69919,35.4,20.9,30.7312252964427,93.705204113431,8,4.48786112660228
36081044000,56518,31.9,10.2,36.8709972552608,49.5233316608128,2,-1.19505049864509
36081044301,26172,39.1,24.6,6.8394528437725,93.2005312084993,2,-1.83308138764023
36081044302,60654,40.7,13.7,34.4380403458213,88.4559283183997,5,1.84803082980401
36081044400,42521,34.6,25.1,26.5777777777778,76.1988894497728,2,-1.59291453027999
36081044601,52653,38.9,17.8,15.8291457286432,66.5700737618546,8,4.5142468242283
36081044602,44700,35.6,30.5,14.3225806451613,80.4990403071017,6,2.14489656328573
36081044800,65227,35,17.1,32.0088300220751,92.7310488058152,1,-2.4476107491058
36081045000,137109,32.8,7,45.9921156373193,95.2095808383234,2,-1.15999273566312
36081045400,65610,42,18.9,40.7429245283019,89.8393490506989,2,-1.08205714751447
36081045500,75033,33.2,21.2,0,61.9799552959838,1,-2.96621587349012
36081045800,80380,38,4.8,48.686030428769,84.0620031796502,2,-0.864687768562032
36081045900,78104,35.4,7.4,37.7821393523062,99.9503105590062,1,-2.23427018063208
36081046000,67267,34.2,12.3,22.4066390041494,82.0738137082601,7,3.47770886492074
36081046100,69750,34.7,11.1,22.3965763195435,99.5165189363416,4,0.438221925636369
36081046200,56062,40.8,7.9,27.7277277277277,79.6019082085869,9,5.85763855250325
36081046300,70451,34.5,9.8,22.3062381852552,96.2167439589944,1,-2.53818239546479
36081046500,76833,31.1,11.3,23.2007575757576,99.8032786885246,7,3.32725744505092
36081046600,71538,37.4,16,28.1831187410587,75.572201414898,4,0.656021213229838
36081046800,81280,40.7,15.2,63.147605083089,82.5013419216318,6,3.32715277359621
36081046901,67381,35.2,10.8,23.032904148784,96.6963402571711,3,-0.518629071006703
36081046902,78646,40.7,14.9,19.4029850746269,98.4594953519256,2,-1.45910094384369
36081047000,65833,44.1,20.3,55.6224899598394,97.3797869277282,1,-1.81646596251708
36081047100,55068,42.5,10.1,17.8428761651132,99.8294606693669,1,-2.36391375925941
36081047200,116101,52.3,4.6,53.925165077036,74.4549058473736,2,-0.257309633126971
36081047300,65538,40,5.7,41.5467625899281,99.092353074654,3,0.00890126842769704
36081047500,79631,38.1,10.4,27.5581395348837,98.7267198783732,4,0.650258972973653
36081047801,39962,56.7,21.6,79.5430393198725,90.3907380607815,2,0.0115526034147238
36081047802,91483,41.7,6.6,49.6277915632754,55.6678700361011,3,0.367879068513591
36081047900,79796,36.2,10.7,26.7027027027027,96.5780111807556,3,-0.42259996168506
36081048000,92984,47.7,7,73.7068965517241,97.178947368421,5,2.78838231568555
36081048100,69063,39.6,12.3,24.9591280653951,97.9347671271899,5,1.63432752054821
36081048200,70766,52.7,10.8,47.9418886198547,67.7083333333333,1,-1.40082613427897
36081048301,69556,37.9,15.3,41.3132694938441,99.5408631772268,1,-2.20013024628727
36081048302,86250,35.6,9.4,25.3894080996885,100,2,-1.46061428958289
36081048400,77014,35.3,6.6,60.5042016806723,73.4440664398639,4,1.25993847183552
36081048500,73362,35.9,11.7,47.394540942928,98.423666594688,2,-1.1117525323912
36081048900,56600,39,17.6,50.9578544061303,98.2853643600735,1,-2.03042528190584
36081049201,66992,41.3,8.6,6.13026819923372,36.755905511811,1,-2.31427085694189
36081049301,71950,43.6,19.4,58.2562747688243,100,1,-1.78802469050833
36081049302,63125,37.2,19.1,43.816631130064,98.4232103437401,6,2.76986784643519
36081049600,100809,51,9,87.6637554585153,58.9086127547666,2,0.261341359664867
36081049700,63250,41.2,5.8,51.4195583596215,99.7758565481908,2,-0.79184664317407
36081049900,80290,35.5,8.1,40.650406504065,99.1544117647059,1,-2.18985234762182
36081050000,80513,37.3,5.3,8.07764558547276,30.9917355371901,4,0.654059211890027
36081050201,84233,44.5,9.7,75.2665245202559,21.8218898708362,1,-1.01623385037749
36081050700,82703,48.3,8.3,49.4117647058824,100,1,-1.62340652693548
36081050800,73333,40.3,12.4,59.3939393939394,11.503416856492,3,0.586283711854267
36081051000,107601,38.6,15.7,79.9116997792494,27.8176229508197,1,-1.24470712961951
36081051200,115000,35.2,7.7,83.8757396449704,25.6281407035176,5,2.82732849947431
36081051500,100864,39.3,2.9,68.1858019281332,99.4199535962877,1,-1.53618010444995
36081051600,111750,39.5,8.2,69.8492462311558,23.6306020823902,1,-1.25970960269169
36081051700,118587,45.2,6.7,55.3947368421053,99.740663900415,4,1.39527706908948
36081052000,82426,40.8,7.6,70.3389830508475,16.7127071823204,1,-1.17102024948686
36081052100,106150,43.6,8.1,59.0711175616836,97.866937531742,4,1.39104144121489
36081052400,107135,37.6,11.9,80.2721088435374,17.6798143851508,1,-1.17723098687058
36081052500,76827,40,8.9,57.9531442663379,96.9320388349515,4,1.24503684085817
36081052600,89051,44,3.9,70.8278580814717,20.9064924458963,3,0.977842736533155
36081052800,84113,41.7,7.1,66.7315175097276,24.7191011235955,4,1.77293332187263
36081053000,125938,37.1,5.2,85.3395061728395,18.4687953555878,1,-1.02045933742712
36081053100,62143,48,7.7,48.5778443113772,99.9375390381012,5,2.36134782438459
36081053200,88802,36.4,7.5,79.2822185970636,22.9431721798134,1,-1.19462858043321
36081053401,127000,42.9,2,78.0701754385965,12.8893148059415,3,1.12068386834573
36081053901,88585,34.4,8.2,37.8659726740403,95.5117929929013,5,1.74109743792038
36081054000,60329,39.7,14.6,63.1821675634128,51.3821962972356,2,-0.567725056566617
36081054200,81439,43.9,11.1,80.1577669902913,71.5056664867782,4,1.81825513379842
36081054500,59980,35.9,12.2,19.8983297022513,99.4131768471592,3,-0.577842830427925
36081054700,111641,29.8,11.5,17.0715249662618,95.8207147183525,5,1.19620019725072
36081054800,103333,42.1,8.4,79.0322580645161,78.9239482200647,1,-1.25398894717822
36081054900,89283,32.1,13.8,4.04295641187618,96.4310344827586,9,5.02301571162605
36081055100,81000,34,16.8,7.73584905660377,90.9959072305594,9,5.1286669688602
36081055200,66357,41,7.6,47.0647773279352,89.9665551839465,2,-0.854690284651979
36081055300,84315,29.9,12.6,9.14454277286136,96.2336418767954,2,-1.94861530838929
36081055500,75917,37.6,12.9,26.8758526603001,91.5129151291513,4,0.617645922079278
36081055600,122357,44.1,7.5,81.8571428571429,88.9596602972399,1,-1.16973449793555
36081055700,86346,33.6,10.1,17.2804532577904,95.1055900621118,8,4.34903899442061
36081055800,80536,52.2,9.6,75.6410256410256,89.025069637883,1,-1.03131184045325
36081055900,77188,32.6,17.7,28.2420749279539,93.2642487046632,1,-2.60069141408206
36081056500,118319,33.1,4,44.4259567387687,94.991652754591,2,-1.13337741811964
36081056600,70938,49.4,22.4,61.9047619047619,70.927684441198,3,0.545698829388204
36081056700,107540,37.6,4.9,56.7145534041224,95.956547978274,3,0.203867389315033
36081056800,106354,46.9,6.2,64.5390070921986,39.0124464395021,3,0.863354489813351
36081057700,83438,37.3,13.9,27.7282086479067,99.8027613412229,8,4.57332233452055
36081058100,74085,37.7,7.2,36.1295681063123,96.2369337979094,3,-0.166513177910577
36081058200,116369,37.4,5.2,79.7110965200263,31.9156670301708,1,-1.15960057323611
36081058300,103774,36.2,8.3,24.6555474981871,96.4067074793718,4,0.577515641441698
36081058500,86667,36.2,9.9,20.1564380264741,95.7520589510186,6,2.4836004845771
36081058700,98016,41.5,6.5,22.759158222915,97.2077922077922,2,-1.25512952566641
36081058900,75089,33.5,20.8,6.87103594080338,97.8067452927788,7,3.01380386485417
36081059100,72671,38.3,14.2,22.5703905540418,96.7179294823706,2,-1.46992437385803
36081059300,78462,36.4,16.3,28.1124497991968,97.7885783718105,5,1.52471612834512
36081059501,75250,37.9,17.9,33.6601307189542,98.8379204892966,2,-1.3599069654182
36081059502,59386,31,18.8,27.1317829457364,99.472049689441,3,-0.713650732845191
36081059600,88913,52.5,5.2,95.6678700361011,22.0922677063028,1,-0.349994175330545
36081059800,103203,35,4.1,65.5493482309125,8.05108273181566,1,-1.35948862375726
36081059900,84125,43.9,14.5,56.7567567567568,96.9634230503796,1,-1.72221664420698
36081060100,88750,39.4,11.9,48.5185185185185,98.6813186813187,3,0.019964390725455
36081060300,90938,36.4,17.8,50.6531204644412,100,4,0.867728023435288
36081060800,130208,41.9,6.4,80.4395604395604,8.78504672897197,1,-0.917437890491751
36081061301,72055,36.9,11.6,22.3990903922683,96.508875739645,5,1.51738015181456
36081061800,96587,41.5,3.6,77.8242677824268,21.8905472636816,1,-0.989858507149844
36081061900,82500,33.6,13.7,43.0769230769231,98.6169912503528,5,1.71139487863508
36081062100,87955,39.5,6.8,38.1526104417671,92.9905011464134,2,-1.05380951858728
36081062200,115347,52.3,6.2,87.7086494688923,10.8663729809104,1,-0.455492425704933
36081062500,74432,39.5,7,42.3542354235423,96.2645914396887,4,0.999309293260636
36081062600,111659,38.3,4.1,89.3138357705287,16.1990647962592,1,-0.889877032815926
36081062700,76447,41.9,3.2,54.8913043478261,99.8951048951049,3,0.324556645465709
36081062900,94055,33.9,8.1,26.7489711934156,97.8423475258918,3,-0.46790951570788
36081063200,120764,39.9,4.9,92.0863309352518,6.31412786108919,4,2.23956281891903
36081063301,101548,36.1,2.3,50.7843137254902,94.682151589242,1,-1.90303608219212
36081063500,105125,45.7,8.1,72.7567567567568,99.1935483870968,1,-1.31782419941831
36081063700,99611,44.4,16.1,75.019638648861,99.2299229922992,3,0.565095040603201
36081063800,116859,43.8,10.7,88.6238532110092,14.2253521126761,2,0.199205606807712
36081063900,113409,37.4,6.4,54.7024952015355,88.7658227848101,2,-0.826956005052594
36081064500,92313,40.5,14.8,55.2529182879377,95.6243854473943,2,-0.859306215255612
36081065401,101500,35,10.1,61.727078891258,31.4435840707965,5,2.39659853273825
36081065600,103438,48.6,3.6,61.0596026490066,29.8181818181818,2,-0.0630568883422534
36081065702,84327,45.2,3.1,55.9265442404007,99.3006993006993,3,0.455831312360198
36081065703,110882,51.7,3.7,61.439842209073,99.2798353909465,3,0.756054690761318
36081066301,118333,47.1,2.2,84.8303393213573,99.4565217391304,1,-0.990515053346011
36081066501,82356,45.2,6.2,55.1257253384913,99.5565410199557,1,-1.60147432025769
36081066701,117500,39.5,12.3,63.3867276887872,99.7056659308315,1,-1.7404543485016
36081066900,95208,35.2,8.7,45.398773006135,100,2,-1.13314003958163
36081067100,114764,47.4,6.5,88.8407367280607,100,2,0.0239869895971122
36081067700,115250,50,4.5,82.8368794326241,100,1,-0.960750398800287
36081067900,60840,43,12.9,20.6403659233848,96.4987576236729,5,1.67414021532716
36081068000,128571,43,4.5,80.2992518703242,6.82944090587403,2,0.151494241871866
36081068200,92656,41.3,6.3,71.4689265536723,16.542750929368,3,0.883123051211487
36081068300,66354,47.9,13.1,48.6068111455108,93.2644919033091,3,0.311405954546743
36081068700,68566,48.5,6.4,34.9633251833741,99.0672451193058,4,1.17440294987153
36081069000,127019,35.9,3.2,58.5958595859586,18.213296398892,1,-1.47434317761994
36081069300,72125,38.7,6.3,23.7678855325914,97.0220941402498,8,4.67154048464845
36081069400,105708,40.7,6.8,54.3111111111111,17.1004757906521,1,-1.430129179704
36081069500,116125,53.2,13.3,52.0238095238095,95.6557716177079,1,-1.46766663294556
36081069701,101168,36.7,7.8,14.3098591549296,94.3946188340807,2,-1.56166988940314
36081069702,84991,42.4,12,72.0226843100189,96.1708052912509,2,-0.481738888833589
