census_tract,med_inc_estimate,med_age_estimate,perc_poverty_estimate,perc_owners,perc_ethnic,counts
36081030903,80385,45.1,4.7,59.04761904761905,93.6282151208106,6
36081030904,55406,46.4,12.5,40.34917555771096,99.34829833454019,1
36081030906,79075,45.4,12.8,28.143213988343046,97.34785036292574,3
36081031700,71822,39.0,11.6,55.009107468123865,88.69597340229036,2
36081032000,93692,35.7,25.8,55.79598145285936,25.726744186046513,5
36081032700,60398,34.1,12.3,39.249146757679185,98.67509786208973,2
36081032800,92500,35.0,6.7,66.97892271662764,14.087759815242496,1
36081032900,55529,36.1,14.1,63.67265469061876,83.11071534579995,3
36081033000,96357,37.8,9.2,71.02272727272727,14.158918005071852,6
36081033403,51520,47.6,14.8,11.047027506654835,5.223193741371379,1
36081033405,77161,48.5,4.1,46.926354230066956,16.676540284360186,1
36081034700,71464,40.1,19.9,41.352549889135254,88.98809523809523,3
36081035100,73536,41.2,15.4,71.46034099332839,90.46575342465754,1
36081035700,84242,48.4,12.5,58.8421052631579,68.76971608832807,1
36081035800,89570,40.3,6.0,56.812933025404156,10.383424624910697,4
36081036100,71433,43.7,5.4,44.62444771723123,82.73512039981826,3
36081036300,74148,36.1,11.9,36.824877250409166,75.20422873618453,2
36081036500,67625,35.2,17.5,47.556142668428,83.41988130563797,1
36081036600,76181,39.7,7.0,63.27130264446621,16.502211636611097,5
36081036700,54750,39.3,17.5,39.58333333333333,65.65747853592408,1
36081036800,85455,40.1,7.1,67.05729166666666,14.637002341920379,3
36081037300,78413,28.3,13.2,37.613019891500905,92.01730239874163,1
36081037501,56458,29.7,31.0,15.673981191222571,91.76136363636364,3
36081037502,68725,32.2,13.0,24.778761061946902,84.98531571218795,2
36081037600,112708,38.9,7.5,74.8768472906404,10.535543512910428,2
36081037700,88286,29.3,10.7,19.15945611866502,93.84136113108076,3
36081037900,77904,32.5,20.3,20.038910505836576,97.61506276150628,5
36081038100,75521,34.7,14.7,36.84510250569476,87.65622805785705,3
36081038400,97946,46.5,9.3,79.53367875647669,9.767625049231976,2
36081039400,99950,37.9,20.7,57.96316359696642,20.733173076923073,1
36081039800,123864,40.5,7.7,74.4,10.077984403119377,3
36081039901,111563,32.3,3.8,27.360308285163775,99.4503337259521,4
36081039902,57784,32.8,28.8,8.275862068965518,86.50241028387788,1
36081040101,58512,39.0,11.6,36.422976501305484,99.61430575035062,2
36081040102,71283,32.5,22.0,13.655287260616152,97.81376518218623,5
36081040200,131761,42.5,8.6,90.56974459724951,26.171428571428567,3
36081040301,34457,35.4,15.6,15.376344086021506,96.76293240241193,2
36081040302,75385,31.4,15.4,29.943502824858758,99.7589780670041,2
36081040400,85063,45.3,9.5,65.10667584308327,25.943916979465666,2
36081040501,95159,35.8,6.0,4.761904761904762,87.94326241134752,4
36081040502,88893,40.7,8.4,16.945996275605214,92.84475281873374,6
36081040701,79558,30.9,17.0,3.690888119953864,100.0,6
36081040702,93182,35.7,18.1,25.502008032128515,98.22621515779775,2
36081040901,98750,38.4,8.5,36.342042755344416,100.0,2
36081040902,70104,32.5,12.0,16.32183908045977,98.43268961656871,1
36081041100,64568,36.8,19.5,44.71195184866724,98.7012987012987,3
36081041300,71932,34.8,28.2,20.505344995140913,98.84782608695653,4
36081041500,65112,36.6,18.4,29.55047899778924,92.54426840633737,4
36081042400,77445,46.7,6.3,76.57142857142857,15.809818322381142,1
36081042700,52007,36.6,23.1,21.936758893280633,89.85890652557319,2
36081043701,74205,39.6,16.2,27.144535840188016,91.39847864248098,1
36081043702,61649,35.5,10.5,50.94252873563219,94.8411214953271,2
36081043900,69919,35.4,20.9,30.731225296442688,93.70520411343097,8
36081044000,56518,31.9,10.2,36.870997255260754,49.52333166081284,2
36081044301,26172,39.1,24.6,6.839452843772498,93.20053120849934,2
36081044302,60654,40.7,13.7,34.43804034582133,88.45592831839967,5
36081044400,42521,34.6,25.1,26.57777777777778,76.19888944977285,2
36081044601,52653,38.9,17.8,15.829145728643216,66.57007376185457,8
36081044602,44700,35.6,30.5,14.32258064516129,80.49904030710174,6
36081044800,65227,35.0,17.1,32.00883002207506,92.73104880581516,1
36081045000,137109,32.8,7.0,45.992115637319316,95.20958083832335,2
36081045400,65610,42.0,18.9,40.74292452830189,89.83934905069894,2
36081045500,75033,33.2,21.2,0.0,61.97995529598385,1
36081045800,80380,38.0,4.8,48.686030428769016,84.06200317965023,2
36081045900,78104,35.4,7.4,37.78213935230618,99.95031055900621,1
36081046000,67267,34.2,12.3,22.40663900414938,82.0738137082601,7
36081046100,69750,34.7,11.1,22.39657631954351,99.51651893634165,4
36081046200,56062,40.8,7.9,27.72772772772773,79.60190820858693,9
36081046300,70451,34.5,9.8,22.306238185255197,96.21674395899439,1
36081046500,76833,31.1,11.3,23.200757575757574,99.80327868852459,7
36081046600,71538,37.4,16.0,28.183118741058657,75.57220141489805,4
36081046800,81280,40.7,15.2,63.147605083088955,82.50134192163178,6
36081046901,67381,35.2,10.8,23.032904148783977,96.69634025717112,3
36081046902,78646,40.7,14.9,19.402985074626866,98.45949535192563,2
36081047000,65833,44.1,20.3,55.62248995983936,97.37978692772819,1
36081047100,55068,42.5,10.1,17.842876165113182,99.82946066936688,1
36081047200,116101,52.3,4.6,53.925165077035956,74.45490584737364,2
36081047300,65538,40.0,5.7,41.54676258992806,99.09235307465396,3
36081047500,79631,38.1,10.4,27.55813953488372,98.72671987837323,4
36081047801,39962,56.7,21.6,79.54303931987248,90.39073806078147,2
36081047802,91483,41.7,6.6,49.62779156327544,55.66787003610108,3
36081047900,79796,36.2,10.7,26.7027027027027,96.57801118075555,3
36081048000,92984,47.7,7.0,73.70689655172413,97.17894736842105,5
36081048100,69063,39.6,12.3,24.959128065395095,97.93476712718986,5
36081048200,70766,52.7,10.8,47.94188861985472,67.70833333333333,1
36081048301,69556,37.9,15.3,41.313269493844054,99.54086317722681,1
36081048302,86250,35.6,9.4,25.38940809968847,100.0,2
36081048400,77014,35.3,6.6,60.50420168067227,73.44406643986392,4
36081048500,73362,35.9,11.7,47.39454094292804,98.42366659468797,2
36081048900,56600,39.0,17.6,50.95785440613027,98.28536436007347,1
36081049201,66992,41.3,8.6,6.130268199233716,36.75590551181103,1
36081049301,71950,43.6,19.4,58.2562747688243,100.0,1
36081049302,63125,37.2,19.1,43.81663113006397,98.42321034374014,6
36081049600,100809,51.0,9.0,87.66375545851528,58.9086127547666,2
36081049700,63250,41.2,5.8,51.419558359621455,99.77585654819084,2
36081049900,80290,35.5,8.1,40.65040650406504,99.15441176470588,1
36081050000,80513,37.3,5.3,8.077645585472762,30.99173553719008,4
36081050201,84233,44.5,9.7,75.26652452025586,21.821889870836163,1
36081050700,82703,48.3,8.3,49.411764705882355,100.0,1
36081050800,73333,40.3,12.4,59.3939393939394,11.503416856492032,3
36081051000,107601,38.6,15.7,79.91169977924945,27.817622950819676,1
36081051200,115000,35.2,7.7,83.87573964497041,25.628140703517587,5
36081051500,100864,39.3,2.9,68.18580192813322,99.4199535962877,1
36081051600,111750,39.5,8.2,69.84924623115577,23.63060208239022,1
36081051700,118587,45.2,6.7,55.39473684210526,99.74066390041494,4
36081052000,82426,40.8,7.6,70.33898305084746,16.71270718232044,1
36081052100,106150,43.6,8.1,59.07111756168359,97.86693753174201,4
36081052400,107135,37.6,11.9,80.27210884353741,17.679814385150816,1
36081052500,76827,40.0,8.9,57.95314426633785,96.93203883495146,4
36081052600,89051,44.0,3.9,70.82785808147175,20.906492445896284,3
36081052800,84113,41.7,7.1,66.73151750972762,24.71910112359551,4
36081053000,125938,37.1,5.2,85.3395061728395,18.468795355587808,1
36081053100,62143,48.0,7.7,48.57784431137724,99.93753903810119,5
36081053200,88802,36.4,7.5,79.28221859706362,22.9431721798134,1
36081053401,127000,42.9,2.0,78.0701754385965,12.889314805941543,3
36081053901,88585,34.4,8.2,37.865972674040336,95.5117929929013,5
36081054000,60329,39.7,14.6,63.18216756341276,51.3821962972356,2
36081054200,81439,43.9,11.1,80.15776699029125,71.5056664867782,4
36081054500,59980,35.9,12.2,19.89832970225127,99.41317684715925,3
36081054700,111641,29.8,11.5,17.07152496626181,95.82071471835252,5
36081054800,103333,42.1,8.4,79.03225806451613,78.92394822006472,1
36081054900,89283,32.1,13.8,4.042956411876184,96.43103448275863,9
36081055100,81000,34.0,16.8,7.735849056603773,90.99590723055935,9
36081055200,66357,41.0,7.6,47.06477732793522,89.96655518394648,2
36081055300,84315,29.9,12.6,9.144542772861357,96.2336418767954,2
36081055500,75917,37.6,12.9,26.875852660300136,91.5129151291513,4
36081055600,122357,44.1,7.5,81.85714285714286,88.95966029723992,1
36081055700,86346,33.6,10.1,17.280453257790366,95.1055900621118,8
36081055800,80536,52.2,9.6,75.64102564102564,89.025069637883,1
36081055900,77188,32.6,17.7,28.24207492795389,93.26424870466322,1
36081056500,118319,33.1,4.0,44.42595673876872,94.99165275459099,2
36081056600,70938,49.4,22.4,61.904761904761905,70.92768444119795,3
36081056700,107540,37.6,4.9,56.71455340412243,95.95654797827399,3
36081056800,106354,46.9,6.2,64.53900709219859,39.01244643950215,3
36081057700,83438,37.3,13.9,27.728208647906662,99.80276134122288,8
36081058100,74085,37.7,7.2,36.12956810631229,96.2369337979094,3
36081058200,116369,37.4,5.2,79.71109652002626,31.915667030170848,1
36081058300,103774,36.2,8.3,24.65554749818709,96.40670747937183,4
36081058500,86667,36.2,9.9,20.156438026474127,95.75205895101864,6
36081058700,98016,41.5,6.5,22.759158222915044,97.20779220779221,2
36081058900,75089,33.5,20.8,6.871035940803383,97.80674529277881,7
36081059100,72671,38.3,14.2,22.57039055404178,96.7179294823706,2
36081059300,78462,36.4,16.3,28.11244979919679,97.78857837181046,5
36081059501,75250,37.9,17.9,33.66013071895425,98.83792048929664,2
36081059502,59386,31.0,18.8,27.131782945736433,99.472049689441,3
36081059600,88913,52.5,5.2,95.66787003610109,22.092267706302792,1
36081059800,103203,35.0,4.1,65.54934823091247,8.051082731815661,1
36081059900,84125,43.9,14.5,56.75675675675676,96.96342305037957,1
36081060100,88750,39.4,11.9,48.51851851851852,98.68131868131869,3
36081060300,90938,36.4,17.8,50.653120464441216,100.0,4
36081060800,130208,41.9,6.4,80.43956043956044,8.785046728971968,1
36081061301,72055,36.9,11.6,22.399090392268334,96.50887573964498,5
36081061800,96587,41.5,3.6,77.82426778242679,21.890547263681594,1
36081061900,82500,33.6,13.7,43.07692307692308,98.6169912503528,5
36081062100,87955,39.5,6.8,38.152610441767074,92.99050114641337,2
36081062200,115347,52.3,6.2,87.70864946889226,10.866372980910421,1
36081062500,74432,39.5,7.0,42.35423542354235,96.26459143968872,4
36081062600,111659,38.3,4.1,89.31383577052868,16.199064796259186,1
36081062700,76447,41.9,3.2,54.891304347826086,99.8951048951049,3
36081062900,94055,33.9,8.1,26.74897119341564,97.84234752589182,3
36081063200,120764,39.9,4.9,92.08633093525181,6.314127861089192,4
36081063301,101548,36.1,2.3,50.78431372549019,94.68215158924205,1
36081063500,105125,45.7,8.1,72.75675675675676,99.19354838709677,1
36081063700,99611,44.4,16.1,75.01963864886095,99.22992299229924,3
36081063800,116859,43.8,10.7,88.62385321100918,14.22535211267606,2
36081063900,113409,37.4,6.4,54.702495201535505,88.76582278481013,2
36081064500,92313,40.5,14.8,55.252918287937746,95.6243854473943,2
36081065401,101500,35.0,10.1,61.72707889125799,31.44358407079646,5
36081065600,103438,48.6,3.6,61.05960264900663,29.81818181818182,2
36081065702,84327,45.2,3.1,55.926544240400666,99.3006993006993,3
36081065703,110882,51.7,3.7,61.43984220907298,99.2798353909465,3
36081066301,118333,47.1,2.2,84.83033932135729,99.45652173913044,1
36081066501,82356,45.2,6.2,55.12572533849129,99.55654101995566,1
36081066701,117500,39.5,12.3,63.38672768878718,99.70566593083149,1
36081066900,95208,35.2,8.7,45.39877300613497,100.0,2
36081067100,114764,47.4,6.5,88.84073672806068,100.0,2
36081067700,115250,50.0,4.5,82.83687943262412,100.0,1
36081067900,60840,43.0,12.9,20.640365923384792,96.49875762367292,5
36081068000,128571,43.0,4.5,80.29925187032418,6.829440905874029,2
36081068200,92656,41.3,6.3,71.46892655367232,16.542750929368033,3
36081068300,66354,47.9,13.1,48.60681114551084,93.26449190330908,3
36081068700,68566,48.5,6.4,34.96332518337408,99.06724511930585,4
36081069000,127019,35.9,3.2,58.5958595859586,18.213296398891966,1
36081069300,72125,38.7,6.3,23.767885532591414,97.02209414024976,8
36081069400,105708,40.7,6.8,54.31111111111111,17.100475790652116,1
36081069500,116125,53.2,13.3,52.023809523809526,95.65577161770791,1
36081069701,101168,36.7,7.8,14.309859154929578,94.39461883408072,2
36081069702,84991,42.4,12.0,72.0226843100189,96.17080529125087,2
36081070300,91278,45.1,9.0,59.515951595159514,99.85808893093662,1
36081070700,108616,47.4,2.3,79.72027972027972,98.94776399849681,1
36081070900,109595,36.2,10.0,52.54833040421792,97.28813559322033,1
36081071100,102734,46.9,5.2,62.20391349124614,97.7994705493051,5
36081071303,98155,44.3,5.8,38.476190476190474,97.49500816845162,3
36081071304,100199,45.1,12.7,50.42952593063952,99.66101694915255,2
36081071306,81458,38.9,14.1,21.87397975840679,87.3002034292357,1
36081071701,55526,40.0,18.7,46.311818943839064,96.6886134779241,6
36081071702,99719,43.9,13.0,56.89063266307013,96.68769716088327,2
36081072100,98207,39.8,7.1,64.88696488696488,98.72873434286782,1
36081072900,127292,48.1,6.0,85.89473684210527,100.0,1
36081073100,159279,39.7,3.8,76.1344537815126,100.0,4
36081073700,117568,46.4,5.0,36.654804270462634,99.11668991166898,7
36081074300,76063,41.8,8.0,48.44497607655502,95.727569741141,5
36081075701,111744,46.4,4.0,60.982658959537574,96.49122807017544,6
36081076901,99122,46.5,4.8,50.47856845609655,97.04804560260585,3
36081076902,113042,32.6,4.3,20.854700854700855,99.83935742971887,1
36081077500,100750,47.5,5.5,28.962818003913892,96.93165969316597,3
36081077902,102581,37.6,15.2,62.51384274640088,93.34907516725698,1
36081077904,104840,35.0,5.6,44.868735083532215,96.67860631716053,7
36081077906,81269,38.0,10.2,63.94817073170732,93.61763022323983,6
36081077907,71136,30.7,19.0,18.71657754010695,86.82042833607908,2
36081078800,98750,34.7,6.0,64.73684210526316,34.65553235908142,5
36081079000,94185,40.5,10.4,50.66026410564226,41.61073825503355,1
36081079200,74474,42.5,8.0,60.983981693363845,41.72932330827067,1
36081079702,62070,42.0,29.1,27.848101265822784,99.6423658872077,3
36081079900,48750,39.1,36.3,32.240437158469945,99.96860282574568,3
36081080301,54528,35.4,11.3,42.21611721611722,98.80636604774536,1
36081080900,60014,36.9,10.7,74.60922607701106,93.84710234278668,2
36081081400,136667,40.3,15.1,79.46428571428571,63.072661410611545,3
36081081800,96773,32.8,10.6,65.96758817921831,70.42115572967678,6
36081083700,58386,43.5,13.4,59.871382636655945,98.2091982091982,1
36081083800,103254,40.2,4.9,68.69129618033813,91.40116478245974,5
36081084000,102304,44.3,10.0,78.75311720698255,86.79062023033161,8
36081084500,32529,53.5,28.0,10.240078392944636,88.2317562149158,2
36081084901,60583,47.5,18.9,9.658536585365853,100.0,3
36081085300,35737,49.8,15.9,39.1843262694922,98.35205992509364,2
36081085700,56078,49.9,17.8,26.864864864864863,98.23441021788129,3
36081085900,56388,51.5,17.9,45.969498910675384,99.87341772151899,5
36081086100,41146,54.8,30.5,40.19975031210986,94.05137449301488,1
36081086400,131111,40.2,15.6,66.84491978609626,93.91592920353983,2
36081086500,51397,49.1,15.3,19.51113051069402,97.99111862973145,4
36081086900,55278,39.7,16.8,13.592233009708737,98.77264757451782,8
36081087100,46841,39.2,22.5,21.44638403990025,90.4997748761819,9
36081088400,102727,48.3,6.6,72.99336149668075,96.29469590580102,3
36081088902,39599,48.2,21.7,33.993260320134794,95.60541442610791,3
36081089201,157845,46.1,3.4,90.59549745824256,100.0,7
36081091603,134563,50.1,3.9,96.86888454011742,99.77192093258996,1
36081091900,101895,50.3,9.4,54.3661971830986,94.71894020766202,2
36081092500,65625,40.5,19.5,33.39333933393339,99.72390944229707,6
36081092900,100063,37.0,2.6,51.17698343504795,99.66003525560312,3
36081093401,110875,41.3,12.9,59.986366734833,98.76303662381761,2
36081093402,110625,40.6,12.6,56.10079575596817,94.08038976857492,2
36081093800,72981,50.1,13.6,28.527763627101375,92.60383083633606,12
36081093900,91683,32.8,7.9,50.71846726982437,96.74425680815457,2
36081094201,76373,41.1,22.1,21.777777777777775,64.91812378573411,4
36081094202,54637,33.9,26.6,40.53012048192771,64.5402103834408,6
36081094203,67038,54.2,11.8,36.3107460643395,81.7741935483871,2
36081094500,70729,48.9,10.1,71.63608562691131,99.90108803165182,3
36081094700,84375,34.2,12.2,45.67567567567568,99.91738950846758,1
36081095400,82694,34.6,13.6,49.973753280839894,48.02877697841726,2
36081096400,104737,40.4,15.0,63.481675392670155,40.01079185215163,1
36081097202,27115,25.3,44.2,0.0,16.36690647482014,1
36081097204,73207,43.7,9.1,31.45800316957211,32.385016595542915,3
36081097205,23638,23.7,54.6,0.0,41.142693080677574,1
36081098100,102857,46.9,10.6,81.26520681265207,100.0,5
36081098700,98269,47.8,10.7,66.66666666666666,97.98937784522003,3
36081099200,33727,36.6,40.1,23.1105559025609,51.770694997786634,4
36081099704,92141,54.9,6.7,70.39720880300591,98.34609075997814,2
36081099705,139844,49.9,6.1,83.0101569713758,99.68279143536876,1
36081099801,69621,41.8,14.5,25.853658536585368,43.24679592507395,4
36081099802,46645,39.5,22.3,6.9658886894075405,39.22434953362789,1
36081100803,47271,31.3,14.8,53.69244135534318,54.79041916167664,6
36081101002,53222,23.0,13.7,42.41745942921097,92.07234617985125,1
36081101003,68707,38.5,17.5,11.985018726591761,80.16919631749191,1
36081101004,41429,41.0,20.4,28.037766830870282,60.801041064198955,4
36081101700,112790,46.4,6.5,91.88298310671611,99.72371673694926,3
36081102900,86114,49.2,7.5,53.72168284789643,98.87578831916643,3
36081103201,61229,26.2,27.8,19.373673036093418,51.445783132530124,5
36081103202,85561,26.9,9.7,29.77027660571964,82.22467230184981,4
36081103300,97227,48.8,8.1,63.40172071475843,97.29265148259562,1
36081103900,75957,38.8,6.6,54.263565891472865,100.0,2
36081104700,69559,50.8,11.1,58.506075768406006,99.94302805868111,4
36081105900,103125,45.3,6.1,95.4781319495923,99.60707269155206,1
36081107201,103333,49.2,9.1,76.94877505567929,96.99084169210641,3
36081108500,68859,53.4,3.5,66.89386562804285,98.1651376146789,1
36081109700,121250,45.2,2.1,65.36144578313254,99.31506849315068,2
36081109900,100176,42.0,4.7,73.26578332034295,99.726609963548,4
36081112300,97917,33.9,10.0,25.34246575342466,97.13518352730529,7
36081112900,95521,47.7,2.4,68.96135265700482,99.46611909650925,2
36081113900,87687,40.1,12.6,45.8498023715415,97.62845849802372,3
36081114100,130000,52.3,3.3,84.82758620689656,100.0,1
36081115500,83182,47.3,14.3,42.5414364640884,100.0,1
36081115900,60354,47.8,13.4,40.257460503218255,98.8293139779911,1
36081116301,35545,45.0,22.2,15.38918597742127,95.73677306515084,3
36081116302,64671,43.5,33.7,21.670606776989757,96.38644918444166,2
36081116700,55257,39.4,22.5,20.840336134453782,99.3091537132988,3
36081117100,74563,45.0,14.4,39.760348583878,98.09870550161813,3
36081117500,77500,40.2,9.6,55.11627906976744,98.60557768924303,4
36081118900,51825,44.1,7.6,33.48314606741573,100.0,1
36081119100,41657,49.8,17.4,49.481327800829874,100.0,3
36081120100,69583,48.1,16.4,40.845070422535215,97.2027972027972,1
36081120500,27838,46.0,23.8,27.526881720430108,98.40406238665216,2
36081120701,104779,49.9,5.7,78.0195865070729,99.1875203119922,2
36081121500,95856,40.4,8.8,56.222222222222214,97.52946509519492,3
36081122300,91787,46.6,4.9,73.30316742081448,98.24407374890255,2
36081122702,25275,39.2,37.9,9.475465313028765,66.68134448847792,1
36081122703,69417,38.1,7.1,39.25056775170325,85.19873201658132,3
36081122704,78250,43.2,7.8,47.68177028451001,88.54166666666666,1
36081124100,87664,43.6,13.3,67.85464709993012,89.13153885220925,5
36081125700,80826,47.0,12.5,50.24925224327019,87.69853628153224,2
36081126500,141964,42.0,4.4,76.11026033690659,96.05,1
36081126700,96250,20.0,23.7,73.21178120617111,84.60034752389227,2
36081127700,140924,52.6,3.3,90.83333333333333,87.2420262664165,4
36081129102,132337,39.4,5.0,95.24200164068908,97.34513274336283,1
36081129103,74500,44.9,10.8,74.97492477432297,98.28982898289829,2
36081129104,100893,42.8,5.5,73.65743357829282,98.2220196033736,2
36081130100,81452,57.2,5.6,86.9960988296489,75.50025654181631,2
36081133300,129211,43.3,5.3,71.56794425087108,98.69412355600201,2
36081133900,114250,42.4,9.0,99.52267303102626,99.55156950672645,1
36081134100,88938,46.8,6.1,60.86956521739131,97.29360306178239,3
36081134701,85816,38.3,14.2,7.071213640922769,86.19029988893003,1
36081136700,105348,50.0,4.4,67.21105527638191,93.95826845219558,3
36081137700,108219,41.5,4.6,64.21173762945915,93.65384615384616,1
36081140902,100865,48.2,9.1,69.1119691119691,99.7564935064935,1
36081141700,71303,48.2,21.4,84.15404040404042,97.53947098626205,1
36081142900,82159,43.7,2.2,77.91636096845195,100.0,1
36081143500,116900,41.0,3.8,83.19327731092437,99.87394957983193,3
36081144700,95069,38.0,15.3,64.57711442786069,78.3356449375867,1
36081145102,81339,46.9,7.8,67.72777167947311,99.62630792227205,1
36081145900,99612,46.3,6.6,72.83176593521421,100.0,2
36081146300,79763,38.9,4.1,54.66019417475728,95.63409563409564,2
36081146700,102385,44.7,6.3,25.79453067257945,97.31922398589066,1
36081147900,98533,45.6,10.7,61.60567995630802,98.94058037770613,2
36081150702,106563,49.7,5.0,75.34468775344688,97.34923790589795,2
36081152901,94250,50.0,12.9,74.24441524310119,93.78713291461551,2
36081152902,117828,53.0,2.0,76.86653771760155,99.39053728949479,1
36081155104,138698,48.2,7.9,60.49277824978759,93.71051908816258,3
36081157101,102465,48.3,7.0,68.5089463220676,97.9296553346665,3
36081157102,119196,41.0,3.6,65.71428571428571,97.95724465558195,1
36081157902,103611,44.0,4.6,90.36624203821655,99.21607055365017,1
36081157903,130250,41.6,1.3,72.1551724137931,98.24771963514164,1
36081161700,132816,44.5,6.9,83.4319526627219,88.77364246491763,3
36085000300,74258,39.1,21.4,26.46775745909528,85.80046403712296,4
36085000600,41211,51.0,22.1,44.45294567712318,85.13713862120089,5
36085000700,64452,33.9,17.5,18.259935553168635,44.141392101243724,3
36085000800,100449,44.5,6.6,76.1640798226164,98.18585708996667,6
36085000900,62237,43.0,11.3,32.0253164556962,77.85340314136126,1
36085001100,73380,34.2,30.5,44.13553431798436,69.57528957528957,3
36085001700,63558,43.0,12.9,49.601275917065394,78.93783946891973,6
36085002002,79333,47.3,6.1,57.438650306748464,94.44081098757357,3
36085002100,47926,38.1,30.2,18.02469135802469,74.98955286251568,17
36085002700,33203,41.8,55.4,21.241830065359476,89.02575587905936,3
36085002900,55339,33.7,32.3,29.768941429339062,40.72072072072071,8
36085003600,88155,35.3,8.7,65.20376175548589,93.88418998048145,1
36085004001,59732,47.0,4.7,64.97326203208557,59.767779390420905,1
36085004700,120893,35.3,5.6,65.97724922440537,82.06185567010309,1
36085005000,76997,37.3,11.0,74.14395527603075,95.32484635645304,6
36085005901,90171,37.0,4.8,66.55462184873949,95.43594586087504,2
36085006400,63462,44.8,13.1,53.97631133671743,93.67601246105919,7
36085006700,139125,35.7,7.2,66.29597946963216,93.59406608226568,4
36085007001,74375,46.4,6.9,82.35858101629914,98.85097493036211,2
36085007002,91509,42.0,10.5,75.8347481607244,94.08115358819585,2
36085007400,73678,42.4,15.1,62.695417789757414,93.73741441804269,1
36085007500,108836,39.2,16.0,49.954337899543376,80.75396825396825,2
36085007700,89767,30.5,13.4,44.21641791044777,53.021838496698834,4
36085008100,78031,47.8,17.3,52.33918128654971,75.18326865028028,2
36085009601,103942,44.8,6.1,55.349412492269636,99.73878972572922,3
36085009602,76894,38.7,3.7,55.17985611510792,98.99289099526067,4
36085009701,112896,36.9,3.7,60.86956521739131,63.68274582560297,1
36085010500,90833,33.6,18.5,50.95693779904307,81.74753601213041,2
36085011201,110025,41.5,4.7,73.54382144801306,100.0,5
36085011203,76068,41.3,13.4,76.66195190947667,94.74962063732929,6
36085011401,83098,37.4,16.5,51.53733528550512,76.8369690011481,2
36085011402,96792,45.0,3.7,76.58536585365854,99.20751394188436,2
36085012100,160625,47.9,1.4,97.76304888152444,98.56687898089172,4
36085012200,107989,38.1,5.1,80.29304029304029,98.45444059976933,4
36085012500,120833,39.2,11.9,63.14814814814815,82.25806451612902,4
36085012804,84137,40.4,6.5,72.42284963887064,99.33235969121635,1
36085012806,62276,46.2,12.1,38.46483704974271,96.93932342938966,1
36085013203,126114,41.8,4.8,77.29511867442902,99.11276473955351,1
36085013204,102587,42.4,7.1,65.92991913746631,99.64,5
36085013302,111077,27.6,29.6,37.797619047619044,49.23371647509579,6
36085013400,76979,39.3,24.3,71.26436781609196,84.24750067549311,7
36085013800,141115,49.5,4.3,92.31381919553962,100.0,2
36085014100,64451,39.6,21.0,48.96616541353384,82.99242424242425,1
36085014604,125944,44.6,4.0,74.00648824006488,100.0,6
36085014605,129712,44.4,7.3,84.81797056545314,99.9476302697041,2
36085014606,92123,41.5,6.7,79.14798206278026,99.19803600654664,5
36085014607,119500,39.0,11.5,77.06367924528303,99.9187982135607,6
36085014608,130272,46.7,6.2,93.11475409836065,100.0,1
36085014700,111004,55.5,3.5,69.92916934964585,95.70641137220773,3
36085015100,116645,41.2,1.7,80.94992256066081,99.34628975265018,8
36085015601,131658,41.1,3.0,81.53488372093022,98.13466787989081,5
36085015602,136010,40.9,9.6,86.03448275862068,99.86037419715163,1
36085015603,97262,41.2,9.3,84.62455303933254,100.0,3
36085016901,143880,29.3,1.1,77.01575532900834,99.54841946813848,5
36085017005,113529,40.5,3.7,79.06574394463668,99.33458099396965,5
36085017011,126607,45.1,9.7,79.35222672064778,99.54176213288898,3
36085017013,91849,45.1,2.8,84.3062926459439,97.94091316025067,1
36085017300,41993,40.3,12.0,33.36693548387097,87.21518987341771,2
36085017600,175865,37.0,3.7,89.96632996632997,95.74081550262414,2
36085018100,99106,52.6,15.8,68.55345911949685,94.96890898812889,3
36085018701,123750,36.0,7.7,78.62481315396114,93.96596183599793,3
36085018703,94464,39.0,8.8,67.80876494023904,96.41398093508852,1
36085018704,118413,47.6,6.0,79.38931297709924,93.65711252653928,1
36085018901,147513,43.2,1.5,85.1455733808675,94.3580886586068,8
36085018902,102778,28.9,23.4,80.9976247030879,99.23821615616569,1
36085019800,122321,41.1,6.2,69.53858717844018,98.97086340550655,3
36085020100,127721,34.3,11.9,70.9628506444276,97.21492380451919,4
36085020701,59452,34.4,13.0,47.5024485798237,49.93990384615385,1
36085020702,32070,35.2,40.1,40.40862656072645,77.85425101214575,9
36085020804,91379,44.1,3.5,81.69014084507043,99.22856117689271,1
36085020806,90478,38.3,5.9,74.2441209406495,99.9293036408625,2
36085021300,79938,36.3,18.8,54.32258064516129,78.50414468726451,7
36085022300,59129,38.4,24.1,74.09638554216868,73.82256297918948,2
36085022601,117903,38.4,3.9,80.24956970740104,99.92768296210586,3
36085023100,87837,34.6,11.8,67.25905673274094,72.21775813579751,3
36085023900,87438,35.1,14.0,76.13320999074931,85.67582121701669,5
36085024401,123626,45.8,5.0,78.2404997397189,100.0,2
36085024402,129904,43.3,2.1,80.52843193566915,99.96000000000001,1
36085024700,81679,33.5,10.7,62.515114873035074,73.12633832976445,4
36085024800,131146,38.4,6.6,84.23817863397548,99.84183471727955,11
36085025100,120156,39.8,4.4,79.28909952606635,95.26509347226478,1
36085027301,110625,48.2,9.6,77.94216543375924,96.61378167179731,2
36085027702,70772,44.8,13.2,73.15039944425148,99.39749729646222,4
