GEOID,NAME,B01003_001_estimate,B02001_001_estimate,med_inc_estimate,B25003_001_estimate,S1701_C01_001_estimate,B01003_001_moe,B02001_001_moe,med_inc_moe,B25003_001_moe,S1701_C01_001_moe
36047050401,"Census Tract 504.01, Kings County, New York",3171,3171,128443,1251,3171,404,404,38425,87,404
36047050402,"Census Tract 504.02, Kings County, New York",1758,1758,134602,913,1758,719,719,71643,339,719
36047050500,"Census Tract 505, Kings County, New York",4136,4136,63468,1844,4136,853,853,17220,231,853
36047050600,"Census Tract 506, Kings County, New York",5820,5820,73077,2114,5754,1026,1026,25740,350,1028
36047050700,"Census Tract 507, Kings County, New York",3780,3780,50667,662,3780,891,891,22016,121,891
36047050801,"Census Tract 508.01, Kings County, New York",3719,3719,70134,1299,3718,532,532,24469,116,532
36047050803,"Census Tract 508.03, Kings County, New York",2752,2752,67000,1050,2749,494,494,11576,135,494
36047050804,"Census Tract 508.04, Kings County, New York",6597,6597,87124,2637,6597,1169,1169,12165,350,1169
36047050900,"Census Tract 509, Kings County, New York",6003,6003,37003,987,6003,1310,1310,14498,140,1310
36047051001,"Census Tract 510.01, Kings County, New York",4491,4491,54246,1609,4491,1007,1007,12387,194,1007
36047051002,"Census Tract 510.02, Kings County, New York",4038,4038,55974,1637,4038,442,442,6744,106,442
36047051100,"Census Tract 511, Kings County, New York",4491,4491,79675,1927,4462,603,603,13211,182,602
36047051200,"Census Tract 512, Kings County, New York",6470,6470,65847,2341,6470,939,939,11377,221,939
36047051300,"Census Tract 513, Kings County, New York",5825,5825,121607,2381,5825,765,765,15704,234,765
36047051400,"Census Tract 514, Kings County, New York",7733,7733,72477,2653,7733,964,964,27640,225,964
36047051500,"Census Tract 515, Kings County, New York",2812,2812,167917,1209,2790,489,489,38679,104,490
36047051601,"Census Tract 516.01, Kings County, New York",5132,5132,56834,1919,5115,672,672,7906,180,667
36047051602,"Census Tract 516.02, Kings County, New York",3843,3843,67276,1401,3652,620,620,17745,193,609
36047051700,"Census Tract 517, Kings County, New York",2857,2857,171375,1413,2857,433,433,25027,137,433
36047051800,"Census Tract 518, Kings County, New York",3455,3455,84748,1506,3440,617,617,10040,263,617
36047051900,"Census Tract 519, Kings County, New York",5257,5257,188567,3021,5257,733,733,3332,551,733
36047052000,"Census Tract 520, Kings County, New York",3951,3951,108994,1337,3951,757,757,3389,239,757
36047052300,"Census Tract 523, Kings County, New York",5376,5376,91750,2231,5376,726,726,26698,233,726
36047052500,"Census Tract 525, Kings County, New York",3321,3321,28050,1234,3321,791,791,13029,181,791
36047052600,"Census Tract 526, Kings County, New York",4366,4366,73895,1769,4328,598,598,6121,192,595
36047052700,"Census Tract 527, Kings County, New York",6917,6917,61966,2327,6909,1013,1013,20273,226,1013
36047052800,"Census Tract 528, Kings County, New York",1935,1935,107188,690,1920,258,258,31416,95,260
36047052900,"Census Tract 529, Kings County, New York",2920,2920,27456,836,2915,703,703,17326,144,702
36047053000,"Census Tract 530, Kings County, New York",4133,4133,60365,1203,4127,914,914,17560,273,911
36047053102,"Census Tract 531.02, Kings County, New York",6244,6244,61458,1118,6244,1638,1638,12795,229,1638
36047053200,"Census Tract 532, Kings County, New York",2759,2759,65603,949,2759,363,363,19524,159,363
36047053300,"Census Tract 533, Kings County, New York",6367,6367,24834,1484,6367,1466,1466,8506,264,1466
36047053400,"Census Tract 534, Kings County, New York",4927,4927,50444,1379,4740,823,823,19280,191,824
36047053500,"Census Tract 535, Kings County, New York",4033,4033,26760,867,4033,1007,1007,12849,149,1007
36047053700,"Census Tract 537, Kings County, New York",4275,4275,46719,721,4097,777,777,8311,110,761
36047053800,"Census Tract 538, Kings County, New York",5759,5759,63750,2276,5754,979,979,14146,275,979
36047053900,"Census Tract 539, Kings County, New York",2878,2878,23011,926,2878,498,498,6555,135,498
36047054200,"Census Tract 542, Kings County, New York",4138,4138,45549,1526,4138,566,566,18772,168,566
36047054400,"Census Tract 544, Kings County, New York",4140,4140,67011,1312,4140,623,623,19273,176,623
36047054500,"Census Tract 545, Kings County, New York",7650,7650,23456,2432,7650,1657,1657,5264,278,1657
36047054600,"Census Tract 546, Kings County, New York",5445,5445,57017,1939,5427,754,754,5966,224,754
36047054700,"Census Tract 547, Kings County, New York",6717,6717,72130,2052,6689,821,821,15042,201,813
36047054800,"Census Tract 548, Kings County, New York",2248,2248,82788,777,2234,469,469,66207,156,469
36047054900,"Census Tract 549, Kings County, New York",4577,4577,122717,1806,4536,827,827,34109,162,833
36047055000,"Census Tract 550, Kings County, New York",3773,3773,67391,1448,3768,453,453,11998,116,455
36047055100,"Census Tract 551, Kings County, New York",5413,5413,109662,2480,5412,778,778,23709,327,778
36047055200,"Census Tract 552, Kings County, New York",3625,3625,81250,1436,3625,463,463,29919,206,463
36047055300,"Census Tract 553, Kings County, New York",3065,3065,117750,1399,3060,643,643,21817,118,643
36047055400,"Census Tract 554, Kings County, New York",4252,4252,51667,1654,4252,660,660,17254,186,660
36047055500,"Census Tract 555, Kings County, New York",9345,9345,174028,4414,9345,841,841,15786,414,841
36047055600,"Census Tract 556, Kings County, New York",4079,4079,60458,1308,4068,688,688,11573,173,691
36047055700,"Census Tract 557, Kings County, New York",1834,1834,107410,988,1834,324,324,37032,181,324
36047055800,"Census Tract 558, Kings County, New York",2511,2511,67500,960,2504,311,311,20504,147,313
36047056100,"Census Tract 561, Kings County, New York",3776,3776,126159,1710,3751,511,511,17478,173,508
36047056200,"Census Tract 562, Kings County, New York",1936,1936,115867,562,1936,401,401,32041,109,401
36047056301,"Census Tract 563.01, Kings County, New York",4387,4387,121250,1866,4384,800,800,28602,212,800
36047056302,"Census Tract 563.02, Kings County, New York",1638,1638,63627,774,1638,351,351,40167,220,351
36047056400,"Census Tract 564, Kings County, New York",2735,2735,78409,1076,2726,391,391,13372,125,389
36047056500,"Census Tract 565, Kings County, New York",3432,3432,110673,1828,3397,379,379,12112,210,378
36047056600,"Census Tract 566, Kings County, New York",2679,2679,88472,863,2679,530,530,9646,63,530
36047056800,"Census Tract 568, Kings County, New York",1440,1440,82955,554,1440,316,316,12876,98,316
36047056900,"Census Tract 569, Kings County, New York",1762,1762,148333,818,1734,220,220,34583,125,219
36047057000,"Census Tract 570, Kings County, New York",3790,3790,69987,1600,3630,523,523,22401,312,524
36047057100,"Census Tract 571, Kings County, New York",4036,4036,104761,1935,4036,590,590,35564,269,590
36047057200,"Census Tract 572, Kings County, New York",5394,5394,25498,2099,5394,850,850,8066,212,850
36047057300,"Census Tract 573, Kings County, New York",2545,2545,93036,1343,2535,322,322,55637,223,323
36047057400,"Census Tract 574, Kings County, New York",2993,2993,87893,1040,2983,414,414,16312,171,414
36047057500,"Census Tract 575, Kings County, New York",4417,4417,107365,2212,4402,598,598,22809,214,597
36047057600,"Census Tract 576, Kings County, New York",3157,3157,84500,1068,3150,460,460,25116,249,461
36047057800,"Census Tract 578, Kings County, New York",2964,2964,60823,1131,2944,456,456,18152,177,443
36047057901,"Census Tract 579.01, Kings County, New York",1274,1274,121031,481,1268,291,291,14890,101,290
36047058000,"Census Tract 580, Kings County, New York",4214,4214,43375,1221,4214,846,846,23942,207,846
36047058200,"Census Tract 582, Kings County, New York",2697,2697,66000,832,2697,777,777,18134,111,777
36047058400,"Census Tract 584, Kings County, New York",3655,3655,67315,1404,3655,529,529,10294,153,529
36047058600,"Census Tract 586, Kings County, New York",2769,2769,74347,890,2760,407,407,10013,155,406
36047058800,"Census Tract 588, Kings County, New York",3542,3542,78375,1412,3528,460,460,32371,199,457
36047058901,"Census Tract 589.01, Kings County, New York",1804,1804,95357,798,1804,242,242,22194,98,242
36047059000,"Census Tract 590, Kings County, New York",2025,2025,80147,646,2025,348,348,18410,117,348
36047059100,"Census Tract 591, Kings County, New York",3963,3963,123872,1887,3940,500,500,19998,203,497
36047059200,"Census Tract 592, Kings County, New York",4190,4190,71167,1708,4190,785,785,26973,235,785
36047059300,"Census Tract 593, Kings County, New York",2396,2396,95595,918,2396,262,262,19065,93,262
36047059402,"Census Tract 594.02, Kings County, New York",5942,5942,80167,2390,5922,816,816,28526,415,815
36047059403,"Census Tract 594.03, Kings County, New York",3456,3456,84389,1148,3456,696,696,39711,154,696
36047059404,"Census Tract 594.04, Kings County, New York",4313,4313,56771,1714,4310,652,652,17724,217,652
36047059600,"Census Tract 596, Kings County, New York",2445,2445,50000,1260,2445,422,422,12427,170,422
36047059800,"Census Tract 598, Kings County, New York",3712,3712,76312,1384,3712,946,946,7306,278,946
36047060000,"Census Tract 600, Kings County, New York",6344,6344,87365,2549,6344,925,925,33534,259,925
36047060600,"Census Tract 606, Kings County, New York",2896,2896,71994,1305,2855,419,419,16054,205,408
36047060800,"Census Tract 608, Kings County, New York",3986,3986,86607,1716,3926,539,539,35958,189,547
36047061002,"Census Tract 610.02, Kings County, New York",5247,5247,82515,2475,5247,961,961,23234,357,961
36047061003,"Census Tract 610.03, Kings County, New York",1842,1842,51597,571,1842,334,334,14458,94,334
36047061004,"Census Tract 610.04, Kings County, New York",6218,6218,33685,2813,6218,703,703,5259,302,703
36047061200,"Census Tract 612, Kings County, New York",1169,1169,135500,458,1156,179,179,40281,52,179
36047061600,"Census Tract 616, Kings County, New York",1508,1508,126375,497,1115,287,287,50826,84,230
36047062000,"Census Tract 620, Kings County, New York",2021,2021,94348,720,2021,341,341,25435,121,341
36047062200,"Census Tract 622, Kings County, New York",2786,2786,82422,995,2616,496,496,34567,170,475
36047062600,"Census Tract 626, Kings County, New York",3105,3105,73472,1083,3105,452,452,16094,134,452
36047062800,"Census Tract 628, Kings County, New York",5009,5009,99710,1694,5009,708,708,10159,195,708
36047063200,"Census Tract 632, Kings County, New York",1471,1471,81196,636,1471,221,221,16778,96,221
36047063600,"Census Tract 636, Kings County, New York",1254,1254,128636,366,1254,276,276,31795,75,276
36047063800,"Census Tract 638, Kings County, New York",2258,2258,97981,749,2248,279,279,27612,104,280
36047064000,"Census Tract 640, Kings County, New York",1768,1768,127917,580,1768,388,388,23083,102,388
36047064200,"Census Tract 642, Kings County, New York",2617,2617,57466,891,2617,368,368,19660,91,368
36047064400,"Census Tract 644, Kings County, New York",2981,2981,82500,840,2973,554,554,22420,135,553
36047064600,"Census Tract 646, Kings County, New York",2337,2337,84833,754,2337,401,401,35375,248,401
36047064800,"Census Tract 648, Kings County, New York",2430,2430,108846,668,2430,306,306,16904,89,306
36047065000,"Census Tract 650, Kings County, New York",1524,1524,74159,533,1517,365,365,7892,109,364
36047065200,"Census Tract 652, Kings County, New York",1173,1173,98103,526,1173,178,178,32869,88,178
36047065400,"Census Tract 654, Kings County, New York",1592,1592,110500,494,1592,326,326,14937,53,326
36047065600,"Census Tract 656, Kings County, New York",1900,1900,104653,677,1900,293,293,15900,96,293
36047065800,"Census Tract 658, Kings County, New York",1853,1853,84427,633,1853,357,357,23696,105,357
36047066000,"Census Tract 660, Kings County, New York",2100,2100,133571,742,2100,367,367,21440,110,367
36047066200,"Census Tract 662, Kings County, New York",1392,1392,83446,578,1392,265,265,16204,116,265
36047067000,"Census Tract 670, Kings County, New York",2928,2928,82629,1062,2928,379,379,11287,144,379
36047067200,"Census Tract 672, Kings County, New York",1713,1713,73807,551,1713,354,354,25408,173,354
36047067400,"Census Tract 674, Kings County, New York",1968,1968,135139,534,1968,430,430,33970,77,430
36047067600,"Census Tract 676, Kings County, New York",1847,1847,89265,558,1847,416,416,19500,83,416
36047067800,"Census Tract 678, Kings County, New York",3312,3312,89844,953,3311,565,565,19272,120,567
36047068000,"Census Tract 680, Kings County, New York",2096,2096,105272,667,2096,491,491,53421,113,491
36047068200,"Census Tract 682, Kings County, New York",2587,2587,94957,875,2579,425,425,52454,150,424
36047068600,"Census Tract 686, Kings County, New York",1721,1721,72500,652,1721,432,432,35316,128,432
36047068800,"Census Tract 688, Kings County, New York",1872,1872,80481,693,1866,254,254,16251,130,254
36047069000,"Census Tract 690, Kings County, New York",2007,2007,117292,645,2001,496,496,12735,118,496
36047069200,"Census Tract 692, Kings County, New York",2354,2354,109167,788,2341,347,347,20137,88,349
36047069601,"Census Tract 696.01, Kings County, New York",3400,3400,86023,1295,3400,587,587,32157,143,587
36047069602,"Census Tract 696.02, Kings County, New York",5748,5748,84619,2099,5748,1044,1044,13970,229,1044
36047069800,"Census Tract 698, Kings County, New York",1534,1534,122019,431,1512,385,385,20217,56,391
36047070000,"Census Tract 700, Kings County, New York",1344,1344,84034,643,1344,270,270,6734,151,270
36047070201,"Census Tract 702.01, Kings County, New York",5775,5775,113707,2256,5775,758,758,29146,238,758
36047070601,"Census Tract 706.01, Kings County, New York",3468,3468,128385,943,3468,678,678,33600,138,678
36047072000,"Census Tract 720, Kings County, New York",2109,2109,66285,665,2109,390,390,14620,132,390
36047072200,"Census Tract 722, Kings County, New York",3165,3165,60048,1055,3165,545,545,28656,323,545
36047072400,"Census Tract 724, Kings County, New York",1939,1939,76458,783,1939,289,289,8504,99,289
36047072600,"Census Tract 726, Kings County, New York",2392,2392,89814,667,2392,673,673,29548,150,673
36047072800,"Census Tract 728, Kings County, New York",3791,3791,70096,1593,3791,565,565,29672,216,565
36047073000,"Census Tract 730, Kings County, New York",2676,2676,117857,804,2675,534,534,22319,133,534
36047073200,"Census Tract 732, Kings County, New York",2195,2195,61572,805,2175,447,447,6897,151,451
36047073400,"Census Tract 734, Kings County, New York",1720,1720,95515,559,1720,400,400,35350,115,400
36047073600,"Census Tract 736, Kings County, New York",3186,3186,61292,1143,3186,538,538,17419,150,538
36047073800,"Census Tract 738, Kings County, New York",3863,3863,51719,1311,3863,631,631,29420,212,631
36047074000,"Census Tract 740, Kings County, New York",3963,3963,66250,1070,3940,800,800,48077,221,794
36047074200,"Census Tract 742, Kings County, New York",3144,3144,68931,959,3137,564,564,12679,116,564
36047074400,"Census Tract 744, Kings County, New York",3084,3084,143565,675,3084,692,692,32023,86,692
36047074600,"Census Tract 746, Kings County, New York",2643,2643,91000,706,2596,721,721,30591,129,719
36047074800,"Census Tract 748, Kings County, New York",1725,1725,73000,680,1725,422,422,27837,139,422
36047075000,"Census Tract 750, Kings County, New York",3104,3104,87134,956,3100,444,444,12056,124,444
36047075200,"Census Tract 752, Kings County, New York",1076,1076,160536,283,1076,369,369,55042,67,369
36047075400,"Census Tract 754, Kings County, New York",1262,1262,101581,461,1262,236,236,25080,116,236
36047075600,"Census Tract 756, Kings County, New York",2121,2121,79583,802,2121,364,364,46449,192,364
